Time (days),Cover Temperature (C),Internal Air Temperature (C),Vegetation Temperature (C),Growing Medium Temperature (C),Tray Temperature (C),Floor Temperature (C),Soil Layer 1 Temperature (C),Soil Layer 2 Temperature (C),Soil Layer 3 Temperature (C),Soil Layer 4 Temperature (C),Vegetation Mean Temperature (C),Vegetation Temperature Sum (C),Water Vapour Density (kg/m^3),CO2 Density (kg/m^3),Carbohydrate in Buffer (kg/m^2),Carbohydrate in Fruit (kg/m^2),Carbohydrate in Leaf (kg/m^2),Carbohydrate in Stem (kg/m^2),Relative Growth Rate of Fruit (1/s),Relative Growth Rate of Leaf (1/s),Relative Growth Rate of Stem (1/s)
0.0003935185185185,19.03136198152032,12.26688048931794,12.024650896036746,12.01100443395012,12.001870740337267,12.007155851518291,12.000139480695452,11.999999968075372,11.999732810503303,11.000116948179368,285.1500053723148,0.0047275955081664,0.0085294233698908,0.0007588531955845,0.0099976677019621,0.001000016060252,0.0100009548729792,0.0100007639785936,4.704563788183258e-07,2.8172731591315263e-06,2.2410652308749138e-06
0.0004050925925925,19.004302508136504,12.273493443009158,12.025367414757454,12.011310199615592,12.001968254068744,12.00735692764988,12.00014704816084,11.999999970644012,11.9997249560505,11.00012038743273,285.1500056695334,0.0048667816898643,0.0085302795423144,0.0007588578498976,0.0099975991046028,0.0010000165321999,0.0100009833343606,0.010000786491455,4.705178349594486e-07,2.820277763204263e-06,2.241553260912313e-06
0.0004166666666666,18.9773220047158,12.28003856585093,12.02608343536599,12.011614967853916,12.002068091009336,12.007557479043667,12.000154807057529,11.999999973431102,11.999717101823194,11.000123826663923,285.15000597447585,0.0050059755980999,0.0085311352024221,0.0007588624935094,0.0099975305072232,0.0010000170041886,0.0100010118242218,0.0100008090086161,4.705997124265255e-07,2.8236201594143117e-06,2.2421804232352017e-06
0.0004282407407407,18.95042047125821,12.2865158578432,12.026798957862296,12.011918738665145,12.002170251159043,12.007757505699658,12.000162757385567,11.999999976436584,11.999709247821386,11.000127265873004,285.15000628714216,0.0051451772328732,0.0085319903502139,0.00075886712642,0.0099974619098232,0.0010000174762182,0.0100010403425626,0.0100008315300769,4.707020112195565e-07,2.8273003477616708e-06,2.24294671784358e-06
0.0004398148148148,18.92359790776362,12.292925318985963,12.02751398224649,12.01222151204928,12.002274734517924,12.00795700761779,12.000170899144903,11.999999979660458,11.999701394045076,11.000130705059917,285.1500066075324,0.0052843865941842,0.0085328449856898,0.0007588717486294,0.009997393312403,0.0010000179482887,0.0100010688893831,0.0100008540558374,4.708247313385416e-07,2.8313183282463416e-06,2.2438521447374462e-06
0.0004513888888888,18.8968543142322,12.299266949279286,12.028228508518453,12.012523288006264,12.002381541085924,12.008155984798124,12.00017923233554,11.999999983102782,11.99969354049432,11.00013414422466,285.15000693564656,0.0054236036820329,0.0085336991088497,0.0007588763601376,0.0099973247149625,0.0010000184203999,0.0100010974646833,0.0100008765858975,4.7096787278348086e-07,2.835674100868324e-06,2.244896703916803e-06
0.0004629629629629,18.870189690663835,12.30554074872316,12.028942536678244,12.012824066536098,12.00249067086304,12.008354437240598,12.000187756957471,11.999999986763555,11.999685687169006,11.000137583367293,285.1500072714846,0.0055628284964193,0.0085345527196937,0.0007588809609446,0.0099972561175016,0.001000018892552,0.0100011260684632,0.0100008991202574,4.71131435554374e-07,2.840367665627618e-06,2.246080395381648e-06
0.000474537037037,18.84360403705853,12.311746717317533,12.029656066725863,12.013123847638894,12.002602123849329,12.008552364945274,12.000196473010703,11.99999999064272,11.999677834069187,11.000141022487751,285.1500076150465,0.0057020610373434,0.0085354058182218,0.0007588855510503,0.0099971875200205,0.001000019364745,0.0100011547007228,0.010000921658917,4.7131541965122134e-07,2.845399022524223e-06,2.2474032191319828e-06
0.0004861111111111,18.817097353416383,12.317884855062402,12.03036909866131,12.013422631314484,12.002715900044734,12.00874976791215,12.000205380495288,11.999999994740335,11.999669981194929,11.000144461586046,285.1500079663323,0.0058413013048052,0.0085362584044339,0.0007588901304548,0.009997118922519,0.0010000198369787,0.010001183361462,0.0100009442018762,4.715198250740228e-07,2.85076817155814e-06,2.2488651751678067e-06
0.0004976851851851,18.79066963973725,12.323955161957826,12.031081632484527,12.013720417563036,12.002831999449256,12.008946646141226,12.00021447941117,11.999999999056342,11.999662128546106,11.000147900662228,285.150008325342,0.0059805492988047,0.0085371104783301,0.0007588946991581,0.0099970503249973,0.0010000203092533,0.010001212050681,0.0100009667491352,4.7174465182277837e-07,2.856475112729368e-06,2.25046626348912e-06
0.0005092592592592,18.764320896021275,12.329957638003748,12.031793668195576,12.014017206384436,12.002950422062952,12.009142999632443,12.000223769758406,12.0000000035908,11.99965427612284,11.00015133971624,285.1500086920756,0.0061198050193419,0.0085379620399104,0.0007588992571601,0.0099969817274552,0.0010000207815688,0.0100012407683796,0.0100009893006938,4.719898998974878e-07,2.862519846037908e-06,2.252206484095921e-06
0.0005208333333333,18.7380477824247,12.335896984048873,12.032505061282675,12.014312962752,12.003071007255926,12.009338804928008,12.000233248116215,12.000000008505822,11.999646423929448,11.000154778747628,285.15000906660873,0.0062590685429608,0.0085388130558412,0.0007589038083524,0.0099969131298894,0.0010000212539108,0.0100012695023146,0.0100010118546772,4.722447780368509e-07,2.868661956362105e-06,2.2540082506160776e-06
0.0005324074074074,18.7117752995743,12.341878762130762,12.03321256659524,12.01460690010856,12.003190147933251,12.00953353525847,12.000242837670214,12.00000001744263,11.999638572065464,11.0001582177469,285.1500094506415,0.0063983415885318,0.0085396627775846,0.000758908440121,0.0099968445322228,0.0010000217259589,0.010001297977548,0.0100010343689822,4.722669581820007e-07,2.8695026929786456e-06,2.25412928710702e-06
0.0005439814814814,18.685574864205023,12.347802452795293,12.033919274266452,12.014899767438408,12.00331127888296,12.009727692230058,12.0002526115656,12.000000026933948,11.99963072043613,11.000161656723094,285.1500098425551,0.0065376225192931,0.0085405119179218,0.0007589130692542,0.0099967759345288,0.0010000221980182,0.0100013264558842,0.0100010568837007,4.722871926445266e-07,2.870182914172472e-06,2.254228642888311e-06
0.0005555555555555,18.659446476316877,12.353668056042522,12.03462518429643,12.015191564741484,12.003434400104991,12.009921275842771,12.000262569802205,12.00000003697977,11.999622869041444,11.000165095676266,285.15001024234954,0.0066769113352447,0.0085413604768525,0.000758917695752,0.0099967073368073,0.0010000226700889,0.0100013549373232,0.0100010793988328,4.723054814244284e-07,2.870702619943585e-06,2.2543063179599514e-06
0.0005671296296296,18.633390135909792,12.359475571872396,12.03533029668506,12.015482292017737,12.003559511599349,12.010114286096496,12.000272712380138,12.000000047580102,11.999615017881467,11.000168534606416,285.1500106500247,0.0068162080363867,0.0085422084543769,0.0007589223196143,0.0099966387390584,0.0010000231421707,0.010001383421865,0.0100011019143784,4.7232182452170637e-07,2.8710618102919846e-06,2.254362312321941e-06
0.0005787037037037,18.60740584298378,12.365225000284966,12.036034611432456,12.015771949267275,12.003686613366083,12.010306722991402,12.000283039299347,12.00000005873494,11.999607166956196,11.000171973513543,285.1500110655807,0.006955512622719,0.008543055850495,0.0007589269408412,0.0099965701412822,0.0010000236142638,0.0100014119095096,0.0100011244303376,4.723362219363601e-07,2.8712604852176706e-06,2.25439662597428e-06
0.0005902777777777,18.58149359753889,12.37091634128018,12.036738128538502,12.016060536490045,12.003815705405144,12.01049858652732,12.000293550559888,12.000000070444289,11.999599316265574,11.000175412397596,285.1500114890175,0.0070948250942416,0.0085439026652067,0.0007589315594327,0.0099965015434785,0.0010000240863682,0.0100014404002569,0.0100011469467103,4.723486736683899e-07,2.871298644720643e-06,2.254409258916968e-06
0.0006018518518518,18.55565339957513,12.37654959485809,12.037440848003255,12.016348053685988,12.00394678771653,12.010689876704362,12.000304246161704,12.00000008270814,11.9995914658096,11.000178851258624,285.1500119203351,0.0072341454509545,0.008544748898512,0.0007589361753887,0.0099964329456473,0.0010000245584838,0.0100014688941071,0.0100011694634966,4.723591797177958e-07,2.871176288800902e-06,2.254400211150005e-06
0.0006134259259259,18.529885249092445,12.382124761018702,12.038142769826663,12.016634500855218,12.004079860300294,12.01088059352253,12.000315126104852,12.000000095526502,11.999583615588335,11.000182290096632,285.1500123595335,0.0073734736928578,0.008545594550411,0.0007589407887093,0.0099963643477888,0.0010000250306107,0.01000149739106,0.0100011919806964,4.7236774008457766e-07,2.8708934174584477e-06,2.254369482673391e-06
0.000625,18.504189146090823,12.387641839761956,12.038843894008837,12.01691987799768,12.00421492315644,12.011070736981765,12.000326190389274,12.000000108899371,11.999575765601776,11.00018572891156,285.1500128066127,0.0075128098199514,0.0085464396209036,0.0007589453993945,0.0099962957499028,0.0010000255027488,0.0100015258911158,0.0100012144983098,4.723743547687354e-07,2.87045003069328e-06,2.2543170734871267e-06
0.000636574074074,18.478565090570328,12.39310083108785,12.039544220549658,12.017204185113371,12.004351976284852,12.011260307082068,12.00033743901497,12.000000122826748,11.999567915849866,11.000189167703468,285.1500132615727,0.0076521538322354,0.0085472841099898,0.0007589500074442,0.0099962271519894,0.0010000259748982,0.0100015543942743,0.0100012370163367,4.7237902377026926e-07,2.869846128505398e-06,2.254242983591211e-06
0.0006481481481481,18.4530130825309,12.3985017349965,12.040243749449246,12.017487422202237,12.004491019685643,12.011449303823497,12.000348871981998,12.000000137308632,11.999560066332606,11.000192606472352,285.15001372441355,0.0077915057297097,0.0085481280176697,0.0007589546128585,0.0099961585540486,0.0010000264470589,0.0100015829005356,0.0100012595347771,4.72381747089179e-07,2.869081710894803e-06,2.2541472129856447e-06
0.0006597222222222,18.4275331219726,12.403844551487737,12.040942480707486,12.01776958926439,12.00463205335882,12.01163772720605,12.0003604892903,12.000000152345024,11.999552217050052,11.000196045218216,285.1500141951352,0.0079308655123743,0.0085489713439432,0.0007589592156373,0.0099960899560804,0.0010000269192308,0.0100016114098997,0.0100012820536311,4.723825247254647e-07,2.8681567778614945e-06,2.254029761670428e-06
0.0006712962962962,18.40212520889537,12.409129280561729,12.041640414324434,12.018050686299771,12.004775077304316,12.011825577229615,12.000372290939936,12.000000167935925,11.999544368002203,11.000199483941005,285.1500146737376,0.0080702331802293,0.0085498140888104,0.0007589638157807,0.0099960213580848,0.001000027391414,0.0100016399223666,0.0100013045728987,4.723813566791265e-07,2.8670713294054727e-06,2.25389062964556e-06
0.0006828703703703,18.376789343299265,12.414355922218306,12.04233755030009,12.018330713308387,12.004920091522138,12.012012853894362,12.000384276930845,12.00000018408133,11.999536519189007,11.000202922640824,285.15001516022085,0.0082096087332745,0.0085506562522712,0.0007589684132887,0.0099959527600617,0.0010000278636084,0.0100016684379363,0.0100013270925798,4.723782429501642e-07,2.8658253655267373e-06,2.2537298169110405e-06
0.0006944444444444,18.35152552518423,12.41952447645764,12.043033888634396,12.018609670290177,12.00506709601234,12.01219955720012,12.000396447263029,12.0000002007813,11.99952867061046,11.00020636131751,285.1500156545849,0.0083489921715102,0.0085514978343256,0.0007589730081613,0.0099958841620112,0.0010000283358141,0.0100016969566088,0.0100013496126744,4.72373183538578e-07,2.8644188862252885e-06,2.253547323466871e-06
0.0007060185185185,18.32633375455032,12.424634943279614,12.04372942932747,12.01888755724525,12.005216090774924,12.012385687147002,12.000408801936544,12.000000218035725,11.999520822266618,11.00020979997123,285.1500161568297,0.0084883834949361,0.0085523388349737,0.0007589776003984,0.0099958155639333,0.001000028808031,0.010001725478384,0.0100013721331826,4.723661784443677e-07,2.862851891501126e-06,2.2533431493130505e-06
0.0007175925925925,18.30121403139748,12.42968732268423,12.044424172379196,12.019164374173556,12.005367075809772,12.01257124373501,12.000421340951334,12.000000235844652,11.999512974157485,11.000213238601871,285.1500166669553,0.0086277827035524,0.0085531792542154,0.00075898219,0.009995746965828,0.0010000292802592,0.0100017540032621,0.0100013946541043,4.7235722766753357e-07,2.86112438135425e-06,2.253117294449579e-06
0.0007291666666666,18.276166355725763,12.434681614671549,12.045118117789627,12.019440121075093,12.005520051117005,12.012756226964086,12.000434064307456,12.00000025420809,11.999505126282996,11.000216677209494,285.15001718496177,0.008767189797359,0.0085540190920508,0.0007589867769663,0.0099956783676953,0.0010000297524986,0.0100017825312429,0.0100014171754396,4.7234633120807523e-07,2.8592363557846608e-06,2.252869758876457e-06
0.0007407407407407,18.25119072753512,12.439617819241562,12.045811265558823,12.01971479794986,12.005675016696614,12.01294063683423,12.000446972004852,12.00000027312609,11.999497278643162,11.000220115794091,285.150017710849,0.008906604776356,0.0085548583484797,0.0007589913612971,0.0099956097695351,0.0010000302247493,0.0100018110623266,0.0100014396971884,4.723334890659929e-07,2.857187814792358e-06,2.252600542593684e-06
0.0007523148148148,18.2262871468256,12.44449593639422,12.046503615686618,12.0199884047978,12.005831972548547,12.0131244733455,12.00046006404358,12.000000292598545,11.999489431238032,11.00022355435567,285.15001824461706,0.0090460276405433,0.0085556970235024,0.0007589959429924,0.0099955411713475,0.0010000306970113,0.010001839596513,0.0100014622193508,4.723187012412866e-07,2.8549787583773413e-06,2.25230964560126e-06
0.0007638888888888,18.201455613597147,12.449315966129577,12.047195168173175,12.020260941619028,12.005990918672808,12.013307736497836,12.000473340423582,12.000000312625502,11.99948158406761,11.00022699289417,285.1500187862659,0.0091854583899209,0.0085565351171187,0.0007590005220524,0.0099954725731325,0.0010000311692845,0.0100018681338022,0.0100014847419267,4.723019677339564e-07,2.8526091865396117e-06,2.251997067899185e-06
0.0007754629629629,18.17669612784977,12.454077908447571,12.04788592301844,12.020532408413487,12.00615185506939,12.013490426291298,12.00048680114486,12.000000333207026,11.999473737131837,11.000230431409648,285.15001933579555,0.0093248970244889,0.0085573726293286,0.0007590050984769,0.0099954039748901,0.0010000316415689,0.0100018966741942,0.0100015072649162,4.722832885440021e-07,2.850079099279168e-06,2.2516628094874595e-06
0.000787037037037,18.15200014265008,12.458828941459387,12.048574071183964,12.020802486313984,12.006312372577042,12.01367232487928,12.000500367135942,12.000000356639532,11.999465890469082,11.000233869898524,285.15001989299594,0.009464343346551,0.0085582095819789,0.0007590096933764,0.0099953353765711,0.0010000321138218,0.0100019251457784,0.0100015297814015,4.722740171401183e-07,2.8482304624755072e-06,2.2514348203632533e-06
0.0007986111111111,18.12736755925601,12.46356961020996,12.04925959177001,12.021071171636663,12.006472443362895,12.013853429745096,12.000514037483242,12.000000382949622,11.999458044079802,11.00023730836068,285.1500204578647,0.0096037973538234,0.008559045975322,0.0007590143069948,0.009995266778175,0.0010000325860425,0.010001953547724,0.0100015522913028,4.7227428468802925e-07,2.847073003293707e-06,2.251314578722744e-06
0.0008101851851851,18.102805624029543,12.46825991559615,12.04994401853702,12.021338734727294,12.006634109990555,12.014033925585863,12.000527879226183,12.00000041019024,11.99945019793148,11.00024074679925,285.15002103057986,0.0097432592139192,0.0085598817908355,0.000759018921434,0.0099951981797434,0.0010000330582674,0.0100019819409991,0.010001574800485,4.7227446535585493e-07,2.8458928762806742e-06,2.251193604488618e-06
0.0008217592592592,18.07831433697072,12.472899857617849,12.050627351484934,12.021605175585876,12.006797372459914,12.014213812401692,12.000541892364708,12.000000438361326,11.999442352024062,11.000244185214228,285.1500216111414,0.0098827289268382,0.0085607170285195,0.000759023536694,0.0099951295812764,0.0010000335304966,0.0100020103256037,0.0100015973089483,4.722745591435956e-07,2.8446900814364087e-06,2.251071897660874e-06
0.0008333333333333,18.05389369807955,12.477489436275164,12.051309590613757,12.021870494212408,12.00696223077108,12.014393090192527,12.000556076898874,12.00000046746294,11.99943450635766,11.000247623605503,285.1500221995494,0.0100222064925805,0.0085615516883738,0.0007590281527748,0.0099950609827739,0.00100003400273,0.0100020387015379,0.0100016198166924,4.722745660512512e-07,2.843464618760911e-06,2.2509494582395134e-06
0.0008449074074074,18.029543707356027,12.482028651568044,12.051990735923424,12.02213469060689,12.007128684924057,12.014571758958368,12.00057043282868,12.000000497495025,11.999426660932158,11.000251061973188,285.1500227958038,0.0101616919111461,0.0085623857703986,0.0007590327696764,0.009994992384236,0.0010000344749676,0.0100020670688015,0.0100016423237176,4.722744860788217e-07,2.8422164882541808e-06,2.250826286224535e-06
0.0008564814814814,18.005264364800098,12.486517503496486,12.052670787414058,12.022397764769323,12.007296734918782,12.014749818699272,12.000584960154072,12.000000528457631,11.999418815747674,11.000254500317284,285.1500233999046,0.0103011851825351,0.0085632192745938,0.0007590373873988,0.0099949237856626,0.0010000349472095,0.0100020954273946,0.0100016648300238,4.722743192263071e-07,2.840945689916218e-06,2.2507023816159394e-06
0.0008680555555555,17.98105567041182,12.490955992060492,12.053349745085654,12.02265971669965,12.00746638075526,12.014927269415123,12.000599658875103,12.00000056035077,11.999410970804092,11.00025793863773,285.1500240118519,0.0104406863067473,0.0085640522009594,0.000759042005942,0.0099948551870537,0.0010000354194556,0.0100021237773173,0.0100016873356109,4.722740654937075e-07,2.839652223747023e-06,2.2505777444137263e-06
0.0008796296296296,17.956917624191192,12.49534411726006,12.0540276089381,12.022920546397929,12.007637622433547,12.01510411110604,12.00061452899172,12.000000593174375,11.999403126101528,11.000261376934532,285.1500246316455,0.0105801952837829,0.0085648845494954,0.000759046625306,0.0099947865884093,0.0010000358917059,0.0100021521185695,0.010001709840479,4.722737248810228e-07,2.838336089746595e-06,2.2504523746178963e-06
0.0008912037037037,17.932850226138214,12.499681879095249,12.05470437897145,12.023180253864156,12.007810459953587,12.015280343771964,12.000629570503976,12.000000626928454,11.999395281639863,11.000264815207744,285.15002525928554,0.0107197121136417,0.0085657163202018,0.0007590512454908,0.0099947179897295,0.0010000363639605,0.0100021804511511,0.010001732344628,4.72273297388253e-07,2.836997287914935e-06,2.250326272228449e-06
0.0009027777777777,17.90885347625283,12.503969277565943,12.055380055185708,12.023438839098333,12.007984893315438,12.015455967412834,12.000644783411872,12.000000661613058,11.99938743741916,11.000268253457309,285.15002589477206,0.0108592367963239,0.0085665475130787,0.0007590558664963,0.0099946493910143,0.0010000368362193,0.0100022087750623,0.0100017548480581,4.722727830153981e-07,2.8356358182520424e-06,2.250199437245384e-06
0.0009143518518518,17.884927374535096,12.5082063126722,12.056054637580928,12.02369630210046,12.00816092251904,12.015630982028824,12.000660167715353,12.000000697228188,11.999379593439414,11.00027169168328,285.1500265381049,0.0109987693318294,0.0085673781281259,0.0007590604883227,0.0099945807922635,0.0010000373084824,0.010002237090303,0.0100017773507691,4.7227218176245814e-07,2.834251680757917e-06,2.250071869668702e-06
0.0009259259259259,17.861071920984955,12.512392984414078,12.056728126156996,12.02395264287054,12.008338547564392,12.015805387619764,12.000675723414474,12.000000733773788,11.999371749700629,11.000275129885608,285.15002718928423,0.0111383097201581,0.0085682081653436,0.0007590651109698,0.0099945121934773,0.0010000377807496,0.0100022653968732,0.0100017998527611,4.7227149362943314e-07,2.8328448754325595e-06,2.249943569498403e-06
0.0009375,17.83728711560252,12.516529292791516,12.05740052091403,12.024207861408511,12.008517768451554,12.01597918418571,12.000691450509237,12.00000077124986,11.999363906202802,11.000278568064289,285.15002784830995,0.0112778579613102,0.0085690376247317,0.0007590697344378,0.0099944435946557,0.0010000382530211,0.0100022936947729,0.010001822354034,4.722707186163231e-07,2.8314154022759696e-06,2.2498145367344862e-06
0.000949074074074,17.81357295838768,12.52061523780452,12.058071821851913,12.024461957714436,12.008698585180468,12.01615237172672,12.000707348999583,12.000000809656456,11.999356062945935,11.00028200621938,285.15002851518204,0.0114174140552856,0.0085698665062902,0.0007590743587265,0.0099943749957986,0.0010000387252969,0.0100023219840021,0.010001844854588,4.722698567231279e-07,2.8299632612881467e-06,2.2496847713769523e-06
0.0009606481481481,17.78992944934049,12.524650819453086,12.058742028970755,12.024714931788369,12.008880997751136,12.016324950242732,12.000723418885514,12.00000084899358,11.999348219930027,11.000285444350824,285.15002918990064,0.0115569780020842,0.0085706948100192,0.000759078983836,0.009994306396906,0.0010000391975769,0.0100023502645608,0.0100018673544229,4.7226890794984754e-07,2.828488452469092e-06,2.249554273425801e-06
0.0009722222222222,17.766356588460894,12.528636037737217,12.059411142270504,12.024966783630134,12.00906500616361,12.016496919733695,12.000739660167142,12.000000889261171,11.99934037715508,11.00028888245862,285.15002987246555,0.0116965498017062,0.0085715225359185,0.0007590836097663,0.0099942377979779,0.0010000396698611,0.010002378536449,0.0100018898535388,4.722678722964822e-07,2.826990975818804e-06,2.2494230428810324e-06
0.0009837962962962,17.742854375749005,12.532570892656906,12.060079161751162,12.025217513239909,12.009250610417835,12.01666828019978,12.000756072844297,12.000000930459294,11.999332534621033,11.000292320542826,285.15003056287696,0.0118361294541515,0.0085723496839883,0.0007590882365174,0.0099941691990144,0.0010000401421495,0.0100024067996667,0.0100019123519357,4.722667497630318e-07,2.825470831337284e-06,2.2492910797426464e-06
0.0009953703703703,17.71942281120471,12.53645538421216,12.060746087412724,12.025467120617634,12.009437810513871,12.016839031640814,12.00077265691715,12.000000972587884,11.999324692328004,11.000295758603386,285.1500312611348,0.0119757169594201,0.0085731762542284,0.0007590928640893,0.0099941006000154,0.0010000406144422,0.0100024350542139,0.0100019348496135,4.722655403494963e-07,2.823928019024532e-06,2.249158384010644e-06
0.0010069444444444,17.696061894828063,12.540289512403035,12.061411919255193,12.025715605763253,12.00962660645166,12.017009174056852,12.000789412385586,12.000001015647,11.999316850275932,11.000299196640356,285.15003196723893,0.012115312317512,0.008574002246639,0.000759097492482,0.009994032000981,0.0010000410867391,0.0100024633000907,0.0100019573465723,4.722642440558757e-07,2.8223625388805464e-06,2.249024955685023e-06
0.0010185185185185,17.67277162661901,12.544073277229415,12.062076657278569,12.02596296867688,12.009816998231258,12.017178707447954,12.000806339249664,12.000001059636588,11.999309008464763,11.00030263465368,285.15003268118954,0.0122549155284272,0.00857482766122,0.0007591021216955,0.0099939634019111,0.0010000415590402,0.0100024915372969,0.0100019798428121,4.722628608821701e-07,2.820774390905329e-06,2.248890794765785e-06
0.0010300925925925,17.649552006577608,12.547806678691416,12.062740301482904,12.0262092093584,12.010008985852608,12.017347631814005,12.000823437509323,12.000001104556702,11.999301166894554,11.000306072643411,285.1500334029866,0.0123945265921657,0.0085756524979714,0.0007591067517298,0.0099938948028057,0.0010000420313456,0.0100025197658327,0.0100020023383329,4.722613908283793e-07,2.819163575098879e-06,2.2487559012529304e-06
0.0010416666666666,17.626400569545922,12.55149299593927,12.063402730413316,12.026454319644074,12.010202362861492,12.017515941696956,12.000840697259209,12.000001150590665,11.999293325566384,11.00030951060944,285.1500341324569,0.0125341453366567,0.0085764767504832,0.00075911138202,0.0099938262036606,0.0010000425036562,0.0100025479875513,0.0100020248333047,4.7225993610372157e-07,2.8175484383219427e-06,2.248621577246925e-06
0.0010532407407407,17.603178465189444,12.555316927529589,12.06405710311708,12.026697839709072,12.01038550069569,12.01768332966219,12.000857560574673,12.000001208065385,11.999285484537722,11.000312948547844,285.1500348598467,0.0126737620699908,0.0085773000577064,0.0007591159807483,0.0099937576042372,0.0010000429760237,0.0100025763068436,0.0100020473373104,4.722642536553186e-07,2.8169623698253867e-06,2.2485611637211946e-06
0.0010648148148148,17.580021289983335,12.559098103185704,12.064710100234038,12.026940218602531,12.01056975541036,12.017850095939709,12.00087457230586,12.000001266895993,11.999277643752407,11.00031638646243,285.15003559468124,0.0128133862569544,0.008578122772229,0.000759120578987,0.0099936890047686,0.0010000434483976,0.0100026046217651,0.0100020698409918,4.72268721446028e-07,2.8163961971036865e-06,2.2485030383960925e-06
0.0010763888888888,17.556929043927653,12.56283652290756,12.06536172176436,12.02718145632457,12.010755127005382,12.018016240529503,12.0008917324526,12.000001327082488,11.99926980321044,11.000319824353255,285.1500363369604,0.0129530178975475,0.008578944894051,0.0007591251767359,0.0099936204052546,0.0010000439207779,0.0100026329323158,0.0100020923443488,4.722733394758494e-07,2.8158499201568426e-06,2.2484472012716197e-06
0.0010879629629629,17.53390172702234,12.566532186695213,12.066011967707992,12.027421552875069,12.010941615480816,12.018181763431585,12.000909041015008,12.00000138862481,11.99926196291176,11.00032326222032,285.1500370866843,0.01309265699177,0.0085797664231724,0.0007591297739951,0.0099935518056954,0.0010000443931646,0.0100026612384956,0.0100021148473814,4.72278107744783e-07,2.815323538984855e-06,2.2483936523477746e-06
0.001099537037037,17.510939339267452,12.570185094548606,12.066660838064877,12.027660508254089,12.011129220836663,12.018346664646003,12.000926497992964,12.000001451522962,11.999254122856428,11.000326700063567,285.15003784385283,0.013232303539622,0.0085805873595932,0.0007591343707646,0.0099934832060908,0.0010000448655576,0.0100026895403047,0.0100021373500898,4.722830262528287e-07,2.814817053587724e-06,2.2483423916245588e-06
0.0011111111111111,17.48804188066299,12.573795246467853,12.067308332835069,12.027898322461624,12.011317943072925,12.018510944172704,12.000944103386589,12.000001515776944,11.999246283044442,11.000330137883054,285.150038608466,0.0133719575411034,0.0085814077033134,0.0007591389670443,0.009993414606441,0.001000045337957,0.010002717837743,0.0100021598524738,4.722880949999866e-07,2.814330463965448e-06,2.248293419101972e-06
0.0011226851851851,17.465209351208898,12.57736264245284,12.067954452018569,12.02813499549768,12.01150778218954,12.018674602011686,12.000961857195875,12.000001581386812,11.999238443475804,11.000333575678724,285.15003938052394,0.0135116189962144,0.008582227454333,0.0007591435628343,0.0099933460067459,0.0010000458103628,0.0100027461308104,0.0100021823545335,4.722933139862566e-07,2.813863770118029e-06,2.248246734780014e-06
0.0011342592592592,17.442441750905175,12.580887282503568,12.06859919561532,12.028370527362256,12.011698738186569,12.01883763816295,12.000979759420716,12.000001648352509,11.999230604150457,11.000337013450633,285.1500401600265,0.0136512879049548,0.008583046612652,0.0007591481581346,0.0099932774070054,0.001000046282775,0.0100027744195071,0.0100022048562689,4.722986832116387e-07,2.813416972045465e-06,2.2482023386586843e-06
0.0011458333333333,17.419739079751878,12.58436916662015,12.069242563625435,12.028604918055294,12.011890811064006,12.019000052626495,12.000997810061222,12.000001716674092,11.999222765068453,11.000340451198724,285.1500409469737,0.0137909642673247,0.0085838651782705,0.0007591527529451,0.0099932088072197,0.0010000467551935,0.0100028027038329,0.0100022273576799,4.72304202676133e-07,2.8129900697477584e-06,2.248160230737984e-06
0.0011574074074074,17.39710133774895,12.587808294802471,12.069884556048804,12.028838167576907,12.0120840008218,12.01916184540238,12.001016009117336,12.000001786351504,11.99921492622974,11.000343888923055,285.1500417413656,0.013930648083324,0.0085846831511883,0.000759157347266,0.0099931402073887,0.0010000472276184,0.010002830983788,0.0100022498587666,4.723098723797394e-07,2.812583063224908e-06,2.248120411017912e-06
0.0011689814814814,17.374528524896448,12.59120466705059,12.070525172885423,12.029070275926983,12.012278307460065,12.019323016490546,12.001034356589116,12.000001857384802,11.999207087634376,11.000347326623626,285.15004254320223,0.0140703393529528,0.0085855005314055,0.0007591619410971,0.0099930716075124,0.0010000477000496,0.0100028592593722,0.010002272359529,4.72315692322458e-07,2.8121959524769127e-06,2.248082879498469e-06
0.0011805555555555,17.352020641194315,12.59455828336445,12.07116441413541,12.02930124310558,12.012473730978684,12.019483565890994,12.001052852476448,12.000001929773871,11.999199249282356,11.00035076430038,285.1500433524835,0.0142100380762111,0.0085863173189222,0.0007591665344385,0.0099930030075908,0.0010000481724873,0.0100028875305856,0.010002294859967,4.723216625042887e-07,2.811828737503774e-06,2.2480476361796548e-06
0.0011921296296296,17.329577686642608,12.597869143744106,12.071802279798646,12.029531069112636,12.012670271377717,12.019643493603724,12.001071496779446,12.00000200351883,11.999191411173626,11.000354201953314,285.1500441692094,0.0143497442530989,0.0085871335137382,0.0007591711272901,0.009992934407624,0.0010000486449313,0.0100029157974282,0.0100023173600807,4.7232778292523166e-07,2.811481418305492e-06,2.2480146810614693e-06
